"Dist Code","Year","State Code","State Name","Dist Name","RICE PRODUCTION (1000 tons)","KHARIF SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM PRODUCTION (1000 tons)","SORGHUM PRODUCTION (1000 tons)","PEARL MILLET PRODUCTION (1000 tons)","MAIZE PRODUCTION (1000 tons)","CHICKPEA PRODUCTION (1000 tons)","PIGEONPEA PRODUCTION (1000 tons)","SOYABEAN PRODUCTION (1000 tons)","COTTON PRODUCTION (1000 tons)"
"97","2011","7","Maharashtra","Raigad","306.16","0.0","0.0","0.0","0.0","0.57","1.57","0.82","0.0","0.0"
"97","2012","7","Maharashtra","Raigad","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.22","0.0","0.0"
"97","2013","7","Maharashtra","Raigad","365.9","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0"
"97","2014","7","Maharashtra","Raigad","350.8","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0"
"97","2015","7","Maharashtra","Raigad","339.9","0.0","0.0","0.0","0.0","0.0","0.6","0.6","0.0","0.0"
"97","2016","7","Maharashtra","Raigad","309.1","0.0","0.0","0.0","0.0","0.0","0.8","1.44","0.0","0.0"
"97","2017","7","Maharashtra","Raigad","310.8","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0"
"98","2009","7","Maharashtra","Ratnagiri","407.55","0.0","0.0","0.0","0.0","0.9","0.0","0.5","0.0","0.0"
"98","2010","7","Maharashtra","Ratnagiri","430.11","0.0","0.0","0.0","0.0","1.17","0.0","0.32","0.0","0.0"
"98","2011","7","Maharashtra","Ratnagiri","437.44","0.0","0.0","0.0","0.0","0.28","0.0","0.44","0.0","0.0"
"98","2012","7","Maharashtra","Ratnagiri","428.18","0.0","0.0","0.0","0.0","0.0","0.0","0.07","0.0","0.0"
"98","2013","7","Maharashtra","Ratnagiri","451.6","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0"
"98","2014","7","Maharashtra","Ratnagiri","448.3","0.0","0.0","0.0","0.0","0.2","0.0","0.2","0.0","0.0"
"98","2015","7","Maharashtra","Ratnagiri","370.2","0.0","0.0","0.0","0.0","0.2","0.01","0.6","0.0","0.0"
"98","2016","7","Maharashtra","Ratnagiri","445.3","0.0","0.0","0.0","0.0","0.2","0.0","0.73","0.0","0.0"
"98","2017","7","Maharashtra","Ratnagiri","430.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"99","2009","7","Maharashtra","Nasik","18.84","0.42","7.07","7.49","129.53","327.04","27.53","3.95","65.41","11.77"
"99","2010","7","Maharashtra","Nasik","24.03","2.1","9.54","11.64","216.3","548.12","31.15","6.24","80.9","17.1"
"99","2011","7","Maharashtra","Nasik","77.8","7.85","4.98","12.83","170.09","557.97","26.98","8.26","81.54","16.4"
"99","2012","7","Maharashtra","Nasik","80.79","12.84","2.44","15.28","124.85","497.88","17.59","6.03","87.31","13.05"
"99","2013","7","Maharashtra","Nasik","93.3","13.3","5.5","18.8","167.5","562.9","26.22","7.1","82.7","18.14"
"99","2014","7","Maharashtra","Nasik","86.7","0.0","3.7","3.7","108.9","322.9","28.5","1.5","85.0","8.05"
"99","2015","7","Maharashtra","Nasik","101.1","0.7","3.4","4.1","86.6","347.8","26.63","1.7","69.6","4.84"
"99","2016","7","Maharashtra","Nasik","145.8","2.1","3.9","6.0","249.3","700.4","42.5","5.67","103.0","28.53"
"99","2017","7","Maharashtra","Nasik","153.6","1.1","3.9","5.0","199.9","770.1","61.7","6.2","137.6","25.94"
"100","2009","7","Maharashtra","Dhule","15.24","66.23","46.81","113.04","112.68","156.78","45.1","14.89","58.33","51.89"
"100","2010","7","Maharashtra","Dhule","31.38","98.93","57.1","156.03","195.4","240.8","50.25","22.84","100.66","76.93"
"100","2011","7","Maharashtra","Dhule","37.0","94.58","43.21","137.79","138.5","232.06","39.09","14.24","75.25","59.75"
"100","2012","7","Maharashtra","Dhule","35.76","85.82","46.36","132.17","132.08","257.39","48.0","11.13","67.52","60.63"
"100","2013","7","Maharashtra","Dhule","30.0","73.3","55.7","129.0","138.3","325.4","74.06","12.2","49.5","104.85"
"100","2014","7","Maharashtra","Dhule","9.0","57.0","32.8","89.8","100.7","274.1","31.2","8.0","46.7","64.7"
"100","2015","7","Maharashtra","Dhule","20.0","49.5","20.7","70.2","72.7","255.5","38.74","9.5","39.6","61.78"
"100","2016","7","Maharashtra","Dhule","39.9","76.6","27.0","103.6","65.2","305.2","117.5","17.23","71.2","89.59"
"100","2017","7","Maharashtra","Dhule","44.2","92.2","30.9","123.1","106.9","384.4","181.8","20.9","71.8","102.89"
"101","2009","7","Maharashtra","Jalgaon","0.09","228.18","82.4","310.58","36.07","197.79","65.59","10.74","41.78","116.46"
"101","2010","7","Maharashtra","Jalgaon","0.0","271.19","89.4","360.59","49.8","286.25","82.19","14.26","26.2","186.5"
"101","2011","7","Maharashtra","Jalgaon","0.3","177.65","40.55","218.2","24.1","272.84","47.14","13.27","31.56","176.87"
"101","2012","7","Maharashtra","Jalgaon","0.0","150.2","28.28","178.48","18.2","220.25","24.94","11.51","25.58","145.06"
"101","2013","7","Maharashtra","Jalgaon","0.0","178.3","40.3","218.6","20.8","304.6","39.8","20.4","26.5","270.72"
"101","2014","7","Maharashtra","Jalgaon","0.0","119.6","45.3","164.9","23.2","446.8","54.4","8.2","35.4","138.26"
"101","2015","7","Maharashtra","Jalgaon","0.0","64.1","34.7","98.8","11.4","260.8","46.5","7.7","17.6","109.06"
"101","2016","7","Maharashtra","Jalgaon","0.0","126.4","53.8","180.2","28.7","670.3","89.2","21.39","63.6","263.21"
"101","2017","7","Maharashtra","Jalgaon","0.0","105.8","60.8","166.6","20.2","723.5","92.2","14.4","55.9","150.28"
"102","2009","7","Maharashtra","Ahmednagar","2.8","0.0","350.56","350.56","115.39","141.51","75.65","6.2","53.22","21.27"
"102","2010","7","Maharashtra","Ahmednagar","7.03","0.0","317.99","317.99","186.8","169.17","93.97","11.31","90.82","37.59"
"102","2011","7","Maharashtra","Ahmednagar","7.8","0.0","123.23","123.23","179.5","148.04","27.73","6.4","122.7","40.48"
"102","2012","7","Maharashtra","Ahmednagar","4.61","0.0","66.99","66.99","55.36","116.91","21.65","2.17","28.06","14.98"
"102","2013","7","Maharashtra","Ahmednagar","19.0","0.0","354.5","354.5","188.2","357.7","93.3","9.2","74.5","40.03"
"102","2014","7","Maharashtra","Ahmednagar","2.2","0.0","279.8","279.8","107.7","234.1","85.2","1.8","35.9","17.41"
"102","2015","7","Maharashtra","Ahmednagar","17.2","0.0","105.9","105.9","30.4","70.0","54.3","2.2","19.8","7.02"
"102","2016","7","Maharashtra","Ahmednagar","26.2","0.3","245.7","246.0","149.8","245.4","130.6","22.04","41.7","25.09"
"102","2017","7","Maharashtra","Ahmednagar","37.3","1.0","298.3","299.3","120.1","241.9","166.0","15.6","86.9","39.71"
"103","2009","7","Maharashtra","Pune","51.18","10.43","314.84","325.27","33.87","42.28","42.55","1.31","4.67","0.0"
"103","2010","7","Maharashtra","Pune","71.92","8.26","330.75","339.01","43.0","75.12","55.16","1.75","5.75","0.01"
"103","2011","7","Maharashtra","Pune","85.6","5.52","101.05","106.57","40.7","87.1","32.99","1.53","8.22","0.01"
"103","2012","7","Maharashtra","Pune","106.16","3.42","86.99","90.42","16.72","66.06","26.96","0.58","8.12","0.0"
"103","2013","7","Maharashtra","Pune","153.2","2.7","158.8","161.5","41.6","91.9","41.2","2.4","26.8","0.0"
"103","2014","7","Maharashtra","Pune","136.1","1.7","131.7","133.4","26.3","133.4","51.8","0.7","11.7","0.0"
"103","2015","7","Maharashtra","Pune","107.3","1.0","116.3","117.3","29.4","88.3","54.5","0.6","47.0","0.0"
"103","2016","7","Maharashtra","Pune","115.4","0.4","97.6","98.0","22.2","257.4","86.5","1.55","38.3","0.0"
"103","2017","7","Maharashtra","Pune","124.0","1.6","163.4","165.0","23.1","146.6","102.7","1.3","40.9","0.0"
"104","2009","7","Maharashtra","Satara","76.9","70.59","120.5","191.1","36.28","44.58","16.87","4.24","65.05","0.19"
"104","2010","7","Maharashtra","Satara","82.24","76.1","105.17","181.27","59.2","40.27","24.31","1.84","65.4","0.23"
"104","2011","7","Maharashtra","Satara","83.0","65.1","86.76","151.86","16.4","45.34","18.12","0.63","74.98","0.29"
"104","2012","7","Maharashtra","Satara","70.04","56.41","70.67","127.08","7.5","30.86","14.11","0.22","69.32","0.06"
"104","2013","7","Maharashtra","Satara","75.6","52.8","112.2","165.0","15.6","67.1","20.5","0.8","95.56","0.09"
"104","2014","7","Maharashtra","Satara","94.7","35.9","127.1","163.0","22.1","60.5","25.9","0.4","90.8","0.02"
"104","2015","7","Maharashtra","Satara","79.7","30.5","109.6","140.1","26.9","62.5","21.7","0.2","100.9","0.01"
"104","2016","7","Maharashtra","Satara","82.1","25.3","108.8","134.1","52.8","77.7","25.6","0.88","121.8","0.04"
"104","2017","7","Maharashtra","Satara","83.0","33.1","124.6","157.7","34.1","98.1","28.9","0.3","128.5","0.02"
"105","2009","7","Maharashtra","Sangli","35.07","77.19","111.66","188.85","18.21","79.58","28.22","8.38","84.86","0.3"
"105","2010","7","Maharashtra","Sangli","53.87","108.7","102.99","211.69","62.5","132.88","34.44","3.91","119.57","0.7"
"105","2011","7","Maharashtra","Sangli","33.7","45.34","41.89","87.23","6.4","108.77","17.4","1.5","99.92","0.88"
"105","2012","7","Maharashtra","Sangli","33.74","26.56","43.93","70.5","4.8","65.15","14.37","0.8","100.62","1.48"
"105","2013","7","Maharashtra","Sangli","25.5","53.3","124.5","177.8","7.2","114.5","20.4","3.3","159.6","1.12"
"105","2014","7","Maharashtra","Sangli","31.4","55.6","130.0","185.6","53.1","244.2","26.5","2.0","47.7","0.25"
"105","2015","7","Maharashtra","Sangli","43.4","32.2","58.6","90.8","8.1","89.8","14.0","0.6","79.8","0.09"
"105","2016","7","Maharashtra","Sangli","42.9","66.2","77.0","143.2","47.1","195.7","23.6","4.04","127.0","0.32"
"105","2017","7","Maharashtra","Sangli","39.3","44.9","86.8","131.7","8.7","142.2","26.9","2.2","78.8","0.04"
"106","2009","7","Maharashtra","Solapur","0.01","0.04","400.74","400.79","5.24","101.58","37.24","6.93","2.79","0.4"
"106","2010","7","Maharashtra","Solapur","0.23","0.16","380.55","380.71","9.6","127.02","37.45","15.6","5.29","0.89"
"106","2011","7","Maharashtra","Solapur","0.2","0.28","192.97","193.25","3.9","81.97","16.39","8.08","12.24","0.41"
"106","2012","7","Maharashtra","Solapur","0.09","0.09","132.87","132.96","2.4","52.5","10.92","6.31","11.48","0.28"
"106","2013","7","Maharashtra","Solapur","0.1","0.2","304.5","304.7","2.2","97.9","19.7","9.2","9.9","0.13"
"106","2014","7","Maharashtra","Solapur","0.1","0.1","354.1","354.2","2.2","133.2","29.6","9.0","7.4","0.22"
"106","2015","7","Maharashtra","Solapur","0.0","0.0","108.0","108.0","3.4","65.2","13.5","3.0","2.4","0.13"
"106","2016","7","Maharashtra","Solapur","0.04","0.08","361.78","361.86","9.4","104.4","38.1","16.8","10.17","0.25"
"106","2017","7","Maharashtra","Solapur","0.07","0.0","370.08","370.08","9.74","156.12","46.1","18.7","38.56","0.07"
"107","2009","7","Maharashtra","Kolhapur","293.27","15.89","16.9","32.79","0.0","28.12","7.88","2.73","114.51","0.03"
"107","2010","7","Maharashtra","Kolhapur","323.12","15.1","22.37","37.47","0.0","25.7","7.11","0.83","137.12","0.04"
